id,agency,agency_id,name,start_date,start_day,start_time,end_time,status,url,location_name,street_address,address2,city,state,zip_code,lat,lon
26788,Chicago Special Service Area #43 Devon Avenue,96,Commission,2019-08-26,Monday,14:30:00,16:30:00,Passed,https://www.documenters.org/meetings/commission-26788/,,2949 W Devon Ave,,Chicago,IL,60659,41.99731,-87.70392
26572,Cook County Board of Commissioners,115,Cook County Independent Revenue Forecasting Commission,2019-08-26,Monday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/cook-county-independent-revenue-forecasting-commission-26572/,,118 N Clark St,Room 4S-B,Chicago,IL,60602,41.88382,-87.63121
26590,Chicago Transit Authority,25,Employee Retirement Review,2019-08-26,Monday,13:30:00,16:30:00,Passed,https://www.documenters.org/meetings/employee-retirement-review-26590/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
26589,Chicago Transit Authority,25,Deferred Compensation,2019-08-26,Monday,14:00:00,17:00:00,Passed,https://www.documenters.org/meetings/deferred-compensation-26589/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
24879,Firemen's Annuity and Benefit Fund of Chicago,77,Retirement Board,2019-08-27,Tuesday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/retirement-board-24879/,,20 S Clark St,Suite 300,Chicago,IL,60602,41.88128,-87.63117
26591,Chicago Board of Election Commissioners,61,Electoral Board,2019-08-27,Tuesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/electoral-board-26591/,,8th Floor Office 69 W Washington St,,Chicago,IL,60602,41.88325,-87.63204
23729,Chicago Special Service Area #73 Chinatown,88,SSA #73 Chinatown Board,2019-08-27,Tuesday,18:00:00,20:00:00,Passed,https://www.documenters.org/meetings/ssa-73-chinatown-board-23729/,,1700 S Wentworth Avenue,,Chicago,IL,,41.85872,-87.63213
27331,Chicago Special Service Area #61 Hyde Park,124,Commission,2019-08-27,Tuesday,19:00:00,21:00:00,Passed,https://www.documenters.org/meetings/commission-27331/,,1452 East 53rd Street,2nd Floor,Chicago,IL,60615,41.7997,-87.58963
26648,Chicago Public Schools Board of Education,42,Public hearing,2019-08-28,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/public-hearing-26648/,,,,,,,41.88205778,-87.62907571
26647,Chicago Public Schools Board of Education,42,Board of Education,2019-08-28,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/board-of-education-26647/,,42 W Madison St,Board Room,Chicago,IL,60602,41.88205778,-87.62907571
955,Chicago Public Schools Board of Education,42,Board of Education,2019-08-28,Wednesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-education-955/,,42 W Madison Street,Room,Garden Level Chicago,IL,60602,41.88205778,-87.62907571
15843,Policemen's Annuity and Benefit Fund of Chicago,83,Retirement Board,2019-08-29,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/retirement-board-15843/,,221 North LaSalle Street,Suite 1626,Chicago,IL,60601,41.88653,-87.63226
26632,Chicago Teachers Pension Fund,45,Policy Committee,2019-08-29,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/policy-committee-26632/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
26631,Chicago Teachers Pension Fund,45,Notice of Return to Work Committee,2019-08-29,Thursday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/notice-of-return-to-work-committee-26631/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
6303,Public Building Commission of Chicago,40,Administrative Operations Committee,2019-08-29,Thursday,13:00:00,14:00:00,Rescheduled,https://www.documenters.org/meetings/administrative-operations-committee-6303/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
27485,Cook County Board of Ethics,129,Board of Ethics,2019-08-29,Thursday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/board-of-ethics-27485/,,69 W Washington Street,Suite 3040,Chicago,IL,60602,41.88287,-87.63
26593,Chicago Teachers Pension Fund,45,Technology Committee,2019-08-29,Thursday,17:00:00,19:00:00,Passed,https://www.documenters.org/meetings/technology-committee-26593/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
16610,Cook County Health and Hospitals System,9,Board of Directors,2019-08-30,Friday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-directors-16610/,,1950 W Polk St,Conference Room 5301,Chicago,IL,60612,41.87152127,-87.67537328
26735,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Clean & Green Committee,2019-09-03,Tuesday,9:00:00,10:30:00,Passed,https://www.documenters.org/meetings/clean-green-committee-26735/,,2011 W Division St,,Chicago,IL,,41.90311,-87.67753
26637,Chicago City Council Committee on Contracting Oversight and Equity,13,Committee on Contracting Oversight and Equity,2019-09-03,Tuesday,10:00:00,12:00:00,Canceled,https://www.documenters.org/meetings/committee-on-contracting-oversight-and-equity-26637/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
26649,Cook County Board of Commissioners,115,Complete Count Census Commission of Cook County - Community and Faith Based Organizations Subcommittee,2019-09-03,Tuesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/complete-count-census-commission-of-cook-county-community-and-faith-based-organizations-subcommittee-26649/,,69 W Washington,22nd Fl Conference Room D,Chicago,IL,,41.88287,-87.63
26633,Cook County Board of Commissioners,115,Complete Count Census Commission of Cook County - Marketing and Communications Subcommittee,2019-09-03,Tuesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/complete-count-census-commission-of-cook-county-marketing-and-communications-subcommittee-26633/,,118 North Clark Street,Cook County Building Room 569,Chicago,IL,,41.88382,-87.63121
24974,Chicago Low-Income Housing Trust Fund,51,Finance Committe,2019-09-03,Tuesday,15:30:00,16:30:00,Passed,https://www.documenters.org/meetings/finance-committe-24974/,,77 W Washington,suite 719,Chicago,IL,60602,41.8831,-87.6306
26789,Chicago Special Service Area #24 Clark Street,95,Commission,2019-09-04,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/commission-26789/,,1448 W Morse Ave,,Chicago,IL,60626,42.00807,-87.66768
17063,Cook County Board of Commissioners,115,Finance Committee,2019-09-04,Wednesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/finance-committee-17063/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
17064,Cook County Board of Commissioners,115,Rules and Administration Committee,2019-09-04,Wednesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/rules-and-administration-committee-17064/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24935,Chicago City Council Committee on Public Safety,13,Committee on Public Safety,2019-09-04,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/committee-on-public-safety-24935/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
26650,Cook County Board of Commissioners,115,Environment and Sustainability Committee,2019-09-04,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/environment-and-sustainability-committee-26650/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
27815,Chicago Special Service Area #72 Austin,136,Advisory Commission,2019-09-04,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/advisory-commission-27815/,,5053 W Chicago Ave,,Chicago,IL,60651,41.90375,-87.75288
26651,Cook County Board of Commissioners,115,Human Relations Committee,2019-09-04,Wednesday,10:15:00,12:15:00,Passed,https://www.documenters.org/meetings/human-relations-committee-26651/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
6714,Cook County Board of Commissioners,115,Rules and Administration Committee,2019-09-04,Wednesday,10:30:00,12:30:00,Canceled,https://www.documenters.org/meetings/rules-and-administration-committee-6714/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
6712,Cook County Board of Commissioners,115,Finance Committee,2019-09-04,Wednesday,10:30:00,12:30:00,Canceled,https://www.documenters.org/meetings/finance-committee-6712/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
25067,Chicago City Council Committee on Health and Human Relations,13,Committee on Health and Human Relations,2019-09-04,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/committee-on-health-and-human-relations-25067/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
26634,Cook County Board of Commissioners,115,Legislation and Intergovernmental Relations Committee,2019-09-04,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/legislation-and-intergovernmental-relations-committee-26634/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
26653,Cook County Board of Commissioners,115,Criminal Justice Committee,2019-09-04,Wednesday,11:30:00,13:30:00,Passed,https://www.documenters.org/meetings/criminal-justice-committee-26653/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24495,Cook County Zoning Board of Appeals,98,Public Hearing,2019-09-04,Wednesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/public-hearing-24495/,,69 W Washington St,22nd Floor Conference Room,Chicago,IL,60602,41.88287,-87.63
26744,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Promote Committee,2019-09-05,Thursday,8:30:00,10:00:00,Passed,https://www.documenters.org/meetings/promote-committee-26744/,,1414 N Ashland Ave,,Chicago,IL,,41.90748,-87.66791
26745,Cook County Pension Fund,78,Retirement Board,2019-09-05,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/retirement-board-26745/,,70 W Madison St,Suite 1925,Chicago,IL,60602,41.88232,-87.63007
24976,Chicago Low-Income Housing Trust Fund,51,Allocations Committee,2019-09-05,Thursday,10:00:00,11:00:00,Passed,https://www.documenters.org/meetings/allocations-committee-24976/,,77 W Washington,suite 719,Chicago,IL,60602,41.8831,-87.6306
6646,Cook County Board of Commissioners,115,Board of Commissioners,2019-09-05,Thursday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-6646/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1625,Metropolitan Water Reclamation District of Greater Chicago,28,Board of Commissioners,2019-09-05,Thursday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1625/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
24465,Chicago Special Service Area #29 West Town,97,Commission,2019-09-05,Thursday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/commission-24465/,,1819 W Chicago Ave,,Chicago,IL,60622,41.89589,-87.67286
7200,Commission on Chicago Landmarks,108,Commission,2019-09-05,Thursday,12:45:00,14:45:00,Passed,https://www.documenters.org/meetings/commission-7200/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
25114,Public Building Commission of Chicago,40,Administrative Operations Committee,2019-09-05,Thursday,13:00:00,14:00:00,Passed,https://www.documenters.org/meetings/administrative-operations-committee-25114/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
15008,Chicago Mayor's Bicycle Advisory Council,65,Mayor's Bicycle Advisory Council,2019-09-05,Thursday,15:00:00,17:00:00,Passed,https://www.documenters.org/meetings/mayors-bicycle-advisory-council-15008/,,121 N LaSalle Dr,,Chicago,IL,60602,41.88369172,-87.63239456
25007,Chicago City Council Committee on Budget and Government Operations,13,Committee on Budget and Government Operations,2019-09-09,Monday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/committee-on-budget-and-government-operations-25007/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
24926,Chicago City Council Committee on Transportation and Public Way,13,Committee on Transportation and Public Way,2019-09-09,Monday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/committee-on-transportation-and-public-way-24926/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
25102,"Chicago City Council Committee on Special Events, Cultural Affairs and Recreation",13,"Committee on Special Events, Cultural Affairs and Recreation",2019-09-09,Monday,12:00:00,14:00:00,Passed,https://www.documenters.org/meetings/committee-on-special-events-cultural-affairs-and-recreation-25102/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
26563,Commission on Chicago Landmarks,108,Commission,2019-09-09,Monday,12:45:00,14:45:00,Passed,https://www.documenters.org/meetings/commission-26563/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
26814,Cook County Board of Commissioners,115,Board of Commissioners: Complete Count Census Commission of Cook County,2019-09-09,Monday,14:00:00,16:00:00,Canceled,https://www.documenters.org/meetings/board-of-commissioners-complete-count-census-commission-of-cook-county-26814/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
24977,Cook County Board of Commissioners,115,Complete Count Census Commission of Cook County,2019-09-09,Monday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/complete-count-census-commission-of-cook-county-24977/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
24580,South Cook County Mosquito Abatement District,99,Board of Trustees,2019-09-09,Monday,16:00:00,18:00:00,Passed,https://www.documenters.org/meetings/board-of-trustees-24580/,,15500 Dixie Highway,,Harvey,IL,60426,41.60813,-87.67126
26757,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Guide Development Committee,2019-09-10,Tuesday,8:00:00,9:30:00,Passed,https://www.documenters.org/meetings/guide-development-committee-26757/,,1649 N Damen Ave,,Chicago,IL,,41.91193,-87.67726
23691,Chicago Low-Income Housing Trust Fund,51,Board Meeting,2019-09-10,Tuesday,8:30:00,9:30:00,Tentative,https://www.documenters.org/meetings/board-meeting-23691/,,2 N La Salle,,Chicago,IL,60602,41.88225,-87.63265
26639,Chicago Board of Election Commissioners,61,Electoral Board,2019-09-10,Tuesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/electoral-board-26639/,,8th Floor Office 69 W Washington St,,Chicago,IL,60602,41.88325,-87.63204
26586,Chicago City Council Committee on Education and Child Development,13,Committee on Education and Child Development,2019-09-10,Tuesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/committee-on-education-and-child-development-26586/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
24961,"Chicago City Council Committee on Zoning, Landmarks and Building Standards",13,"Committee on Zoning, Landmarks and Building Standards",2019-09-10,Tuesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/committee-on-zoning-landmarks-and-building-standards-24961/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
26644,Chicago Emergency Telephone System Fund,112,Board of Directors,2019-09-10,Tuesday,10:00:00,,Tentative,https://www.documenters.org/meetings/board-of-directors-26644/,Public Safety Headquarters,3510 S Michigan Ave,,Chicago,IL,60637,41.83064,-87.62378
15166,Cook County Local Records Commission,71,Local Records Commission,2019-09-10,Tuesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/local-records-commission-15166/,,100 W Randolph St,Room 9-035,Chicago,IL,60601,41.88517,-87.6322
26810,Cook County Board of Commissioners,115,Cook County Commission on Social Innovation Committee on Financial Capital,2019-09-10,Tuesday,11:30:00,13:30:00,Passed,https://www.documenters.org/meetings/cook-county-commission-on-social-innovation-committee-on-financial-capital-26810/,,69 W Washington 69 W Washington,22nd Floor Conference Room A 22nd Floor Conference Room A,,,,41.88287,-87.63
26815,Cook County Board of Commissioners,115,Board of Commissioners: Cook County Commission on Social Innovation Committee on Financial Capital,2019-09-10,Tuesday,11:30:00,13:30:00,Canceled,https://www.documenters.org/meetings/board-of-commissioners-cook-county-commission-on-social-innovation-committee-on-financial-capital-26815/,,69 W Washington 69 W Washington,22nd Floor Conference Room A 22nd Floor Conference Room A,,,,41.88287,-87.63
